from,to
"Yersinia","Yersinia intermedia"
"Rhodanobacteraceae","Dokdonella"
"Acidianus","Acidianus brierleyi"
"Methylocystis","Methylocystis heyeri"
"Bartonella","Bartonella apis"
"Leptospira","Leptospira borgpetersenii"
"Sulfolobus","Sulfolobus sp. A20"
"Enterobacteriaceae","Candidatus Hamiltonella"
"Campylobacter","Campylobacter peloridis"
"Oceanispirochaeta","Oceanispirochaeta crateris"
"Anaerolineae","Anaerolineales"
"Candidatus Peribacterales","Candidatus Peribacter"
"Gammaproteobacteria","Orbales"
"Acetobacterium","Acetobacterium sp. KB-1"
"Microbacterium","Microbacterium oxydans"
"Peptostreptococcaceae","Acetoanaerobium"
"Cellvibrio","Cellvibrio sp. PSBB006"
"Ewingella","Ewingella americana"
"Micrococcaceae","Kocuria"
"Microcystaceae","Microcystis"
"Streptomyces","Streptomyces violascens"
"Aeropyrum","Aeropyrum pernix"
"Isosphaeraceae","Aquisphaera"
"Aneurinibacillus","Aneurinibacillus soli"
"Tamlana","Tamlana sp. s12"
"Halanaerobiales","Anoxybacter"
"Brevundimonas","Brevundimonas sp. GW460-12-10-14-LB2"
"Chromatiaceae","Thiodictyon"
"Acetobacteraceae","Kozakia"
"Isosphaeraceae","Paludisphaera"
"Aeromonadaceae","Zobellella"
"Porphyrobacter","Porphyrobacter sp. LM 6"
"Clostridiales Family XVII. Incertae Sedis","Sulfobacillus"
"Aquificae","Aquificales"
"Holosporaceae","Candidatus Cytomitobacter"
"Photorhabdus","Photorhabdus asymbiotica"
"Eubacteriales","Vallitaleaceae"
"Acinetobacter","Acinetobacter lactucae"
"Pragia","Pragia fontium"
"Pseudomonas","Pseudomonas sp. StFLB209"
"Deinococcus","Deinococcus irradiatisoli"
"Acidovorax","Acidovorax sp. 1608163"
"Bacillus","Bacillus wiedmannii"
"Hyphomicrobiaceae","Rhodoplanes"
"Borreliella","Borreliella afzelii"
"Microbacterium","Microbacterium schleiferi"
"Streptococcus","Streptococcus sp. CNU 77-61"
"Citrobacter","Citrobacter youngae"
"Bacillus","Bacillus sp. CR71"
"Virgibacillus","Virgibacillus sp. SK37"
"Pseudomonas","Pseudomonas sp. S34"
"Shewanella","Shewanella litorisediminis"
"Flavobacteriaceae","Tenacibaculum"
"Oceanobacillus","Oceanobacillus iheyensis"
"Jatrophihabitantales","Jatrophihabitantaceae"
"Kosakonia","Kosakonia sp. SMBL-WEM22"
"Serratia","Serratia sp. P2ACOL2"
"Tautonia","Tautonia plasticadhaerens"
"Candidatus Micrarchaeota","Candidatus Fermentimicrarchaeales"
"Thermosediminibacteraceae","Thermosediminibacter"
"Pseudomonas","Pseudomonas trivialis"
"Acaryochloris","Acaryochloris marina"
"Halobacteriaceae","Halanaeroarchaeum"
"Streptomyces","Streptomyces mobaraensis"
"Bacillus","Bacillus aerophilus"
"Cyclobacterium","Cyclobacterium amurskyense"
"Serratia","Serratia proteamaculans"
"Natronomonas","Natronomonas salina"
"Celeribacter","Celeribacter ethanolicus"
"Rufibacter","Rufibacter tibetensis"
"Sphingobacterium","Sphingobacterium sp. B29"
"Altererythrobacter","Altererythrobacter epoxidivorans"
"Xanthobacteraceae","Labrys"
"Sulfurisphaera","Sulfurisphaera ohwakuensis"
"Acinetobacter","Acinetobacter wanghuae"
"Acinetobacter","Acinetobacter sp. NEB149"
"Helicobacter","Helicobacter cetorum"
"Methylocystis","Methylocystis bryophila"
"Burkholderiales","Aquabacterium"
"Corynebacterium","Corynebacterium propinquum"
"Natrialbaceae","Salinarchaeum"
"Leptolyngbya","Leptolyngbya boryana"
"Citrobacter","Citrobacter sp. R56"
"Acetobacteraceae","Bombella"
"Pelagibacterium","Pelagibacterium halotolerans"
"Yersinia","Yersinia aldovae"
"Erythrobacteraceae","Pelagerythrobacter"
"Wenzhouxiangella","Wenzhouxiangella marina"
"Methanocaldococcaceae","Methanotorris"
"Paracoccus","Paracoccus denitrificans"
"Thermus","Thermus thermophilus"
"Burkholderia","Burkholderia pyrrocinia"
"Actinoplanes","Actinoplanes friuliensis"
"Clostridium","Clostridium sp. MF28"
"Oxalobacteraceae","Noviherbaspirillum"
"Chlorobiaceae","Pelodictyon"
"Micromonosporaceae","Actinoplanes"
"Thalassospira","Thalassospira xiamenensis"
"Rhodobacteraceae","Pelagovum"
"Lactobacillus","Lactobacillus ultunensis"
"Streptomyces","Streptomyces lydicus"
"Pseudarthrobacter","Pseudarthrobacter equi"
"Tissierellaceae","Keratinibaculum"
"Lactobacillus","Lactobacillus helsingborgensis"
"Pseudomonas","Pseudomonas taetrolens"
"Rhodothermaceae","Rhodothermaceae bacterium RA"
"Thermotomaculales","Thermotomaculaceae"
"Sulfuricaulis","Sulfuricaulis limicola"
"Thermoanaerobacterales","Thermoanaerobacterales Family IV. Incertae Sedis"
"Candidatus Midichloriaceae","Candidatus Midichloria"
"Rhodobacterales","Rhodobacterales bacterium"
"Blattabacterium","Blattabacterium punctulatus"
"Lactobacillaceae","Lapidilactobacillus"
"Haemophilus","Haemophilus haemolyticus"
"Armatimonadetes","Fimbriimonadia"
"Pseudomonas","Pseudomonas sp. gcc21"
"Candidatus Berkelbacteria","Berkelbacteria bacterium GW2011_GWE1_39_12"
"Streptococcus","Streptococcus sobrinus"
"Lactobacillaceae","Paucilactobacillus"
"Pseudodesulfovibrio","Pseudodesulfovibrio piezophilus"
"Brucella","Brucella sp. 6810"
"Dyella","Dyella thiooxydans"
"Streptomyces","Streptomyces koyangensis"
"Bacillus","Bacillus sp. B25(2016b)"
"Chryseobacterium","Chryseobacterium sp. cx-624"
"Mycobacterium","Mycobacterium noviomagense"
"Klebsiella","Klebsiella quasivariicola"
"Mollicutes","Mycoplasmatales"
"Yersiniaceae","Yersinia"
"Enterobacteriaceae","Enterobacteriaceae bacterium A-F18"
"Actinopolysporales","Actinopolysporaceae"
"Methanobacterium","Methanobacterium sp. BRmetb2"
"Thermococcus","Thermococcus litoralis"
"Rhizobium","Rhizobium sp. N6212"
"Mycolicibacterium","Mycolicibacterium vaccae"
"Geobacillus","Geobacillus sp. WCH70"
"Chroococcales","Aphanothecaceae"
"Antarcticibacterium","Antarcticibacterium arcticum"
"Desulfosporosinus","Desulfosporosinus orientis"
"Emticicia","Emticicia oligotrophica"
"Parvularcula","Parvularcula bermudensis"
"Nostocaceae","Trichormus"
"Alcaligenaceae","Oligella"
"Campylobacter","Campylobacter sp. RM6137"
"Leucobacter","Leucobacter viscericola"
"Bosea","Bosea sp. RAC05"
"Bacteriovoracales","Halobacteriovoraceae"
"Sphingobacteriaceae","Sphingobacteriaceae bacterium GW460-11-11-14-LB5"
"Vibrionaceae","Salinivibrio"
"Priestia","Priestia endophytica"
"Sulfuricella","Sulfuricella denitrificans"
"Gemmatimonas","Gemmatimonas sp. TET16"
"Eggerthella","Eggerthella sp. HF-1101"
"Streptomyces","Streptomyces scabiei"
"Neisseriaceae","Snodgrassella"
"Pirellula","Pirellula sp. SH-Sr6A"
"Bacillus","Bacillus cytotoxicus"
"Pleurocapsales","Dermocarpellaceae"
"Thiolapillus","Thiolapillus brandeum"
"Caldicellulosiruptor","Caldicellulosiruptor sp. YA01"
"Enterobacteriaceae","Yokenella"
"Microbacterium","Microbacterium sp. LKL04"
"Streptomyces","Streptomyces californicus"
"Butyrivibrio","Butyrivibrio proteoclasticus"
"Pseudoalteromonas","Pseudoalteromonas carrageenovora"
"Companilactobacillus","Companilactobacillus pabuli"
"Photobacterium","Photobacterium gaetbulicola"
"Halobacterium","Halobacterium sp. BOL4-2"
"Shewanella","Shewanella piezotolerans"
"Thermovirga","Thermovirga lienii"
"Robiginitalea","Robiginitalea biformata"
"Thiomicrospira","Thiomicrospira aerophila"
"Butyricimonas","Butyricimonas virosa"
"Polaromonas","Polaromonas sp. SP1"
"Chloroflexi","Chloroflexi bacterium"
"Polaribacter","Polaribacter reichenbachii"
"Mycobacterium","Mycobacterium canettii"
"Streptococcus","Streptococcus dysgalactiae"
"Streptomyces","Streptomyces sp. SYP-A7193"
"Vibrio","Vibrio tubiashii"
"Archaea","archaeon GW2011_AR20"
"Rubrobacter","Rubrobacter sp. SCSIO 52909"
"Sphaerospermopsis","Sphaerospermopsis kisseleviana"
"Agromyces","Agromyces sp. G127AT"
"Gluconacetobacter","Gluconacetobacter diazotrophicus"
"Aquificaceae","Hydrogenobacter"
"Lactococcus","Lactococcus piscium"
"Clostridia","Thermoanaerobacterales"
"Sphingomonadales","Erythrobacteraceae"
"Thermoanaerobacteraceae","Thermanaeromonas"
"Actinomyces","Actinomyces marmotae"
"Methyloversatilis","Methyloversatilis sp. RAC08"
"Bombella","Bombella sp. ESL0368"
"Candidatus Nanosynbacteraceae","Candidatus Nanosynbacter"
"Aeromonas","Aeromonas aquatica"
"Kerstersia","Kerstersia gyiorum"
"Paenibacillus","Paenibacillus psychroresistens"
"Petrotogaceae","Petrotoga"
"Dehalogenimonas","Dehalogenimonas lykanthroporepellens"
"Mycolicibacterium","Mycolicibacterium poriferae"
"Bacteroidales","Porphyromonadaceae"
"Acinetobacter","Acinetobacter piscicola"
"Mycolicibacterium","Mycolicibacterium doricum"
"Caldiserica","Caldisericia"
"Mycolicibacterium","Mycolicibacterium phocaicum"
"Alcaligenaceae","Paenalcaligenes"
"Candidatus Paracaedibacteraceae","Candidatus Paracaedibacteraceae bacterium 'Lake Konstanz'"
"Marinitoga","Marinitoga piezophila"
"Victivallales","Victivallales bacterium CCUG 44730"
"Thermococcus","Thermococcus radiotolerans"
"Kosmotogaceae","Mesotoga"
"Anaerolineaceae","Brevefilum"
"Streptomyces","Streptomyces xiamenensis"
"Halothece","Halothece sp. PCC 7418"
"Helicobacter","Helicobacter heilmannii"
"Bacillus","Bacillus sp. ZY-1-1"
"Thermococcus","Thermococcus gammatolerans"
"Pseudoalteromonas","Pseudoalteromonas sp. THAF3"
"Acidovorax","Acidovorax avenae"
"Erythrobacter","Erythrobacter sp. THAF29"
"Methanosarcina","Methanosarcina mazei"
"Chromatiaceae","Candidatus Tenderia"
"Chitinophagaceae","Pseudobacter"
"Planococcaceae","Jeotgalibacillus"
"Fusobacterium","Fusobacterium mortiferum"
"Plantactinospora","Plantactinospora sp. BB1"
"Cryptobacterium","Cryptobacterium curtum"
"Devosiaceae","Pelagibacterium"
"Eubacteriales","Clostridiales bacterium"
"Dermacoccaceae","Luteipulveratus"
"Komagataeibacter","Komagataeibacter rhaeticus"
"Sodalis","Sodalis endosymbiont of Henestaris halophilus"
"Haloferax","Haloferax gibbonsii"
"Caulobacter","Caulobacter mirabilis"
"Pectobacteriaceae","Dickeya"
"Corynebacteriales","Nocardiaceae"
"Pseudomonas","Pseudomonas sp. TCU-HL1"
"Psychrobacter","Psychrobacter sp. PRwf-1"
"Pseudomonas","Pseudomonas sp. R1-43-08"
"Gammaproteobacteria","Oceanospirillales"
"Enterobacteriaceae","Cronobacter"
"Lacticaseibacillus","Lacticaseibacillus rhamnosus"
"Roseiflexus","Roseiflexus sp. RS-1"
"Pantoea","Pantoea sp. MSR2"
"Syntrophobacter","Syntrophobacter fumaroxidans"
"Campylobacter","Campylobacter insulaenigrae"
"Comamonas","Comamonas kerstersii"
"Spongiibacteraceae","Spongiibacter"
"Rhizobium","Rhizobium sp. ZX09"
"Coprothermobacteraceae","Coprothermobacter"
"Desulfobacteraceae","Desulfonema"
"Megamonas","Megamonas funiformis"
"Sterolibacteriaceae","Denitratisoma"
"Caproicibacterium","Caproicibacterium amylolyticum"
"Corynebacterium","Corynebacterium phocae"
"Gynuella","Gynuella sunshinyii"
"Burkholderiaceae","Paraburkholderia"
"Bacillus","Bacillus sp. PAMC28571"
"Moraxella","Moraxella bovoculi"
"Verrucomicrobia","Verrucomicrobia bacterium"
"Mycolicibacter","Mycolicibacter sinensis"
"Sinorhizobium","Sinorhizobium fredii"
"Bacteria","Deinococcus-Thermus"
"Proteobacteria","Proteobacteria bacterium"
"Bradyrhizobium","Bradyrhizobium sp. TM102"
"Oligoflexia","Bacteriovoracales"
"Mycoplasma","Mycoplasma flocculare"
"Plantactinospora","Plantactinospora sp. BC1"
"Rhodobacteraceae","Yoonia"
"Rhizobiaceae","arsenite-oxidising bacterium NT-25"
"Methanosarcinales","Methanosarcinales archaeon ANME-1 ERB6"
"Streptomyces","Streptomyces actuosus"
"Pseudomonas","Pseudomonas sp. MYb193"
"Oscillibacter","Oscillibacter sp. MM50"
"Methanothermus","Methanothermus fervidus"
"Methanosphaerula","Methanosphaerula palustris"
"Streptococcus","Streptococcus sp. FDAARGOS_522"
"Psychrobacter","Psychrobacter sp. KH172YL61"
"Intrasporangiaceae","Pedococcus"
"Enterobacteriaceae","Enterobacteriaceae bacterium bta3-1"
"Borrelia","Borrelia turicatae"
"Neisseria","Neisseria zoodegmatis"
"Legionellales","Legionellaceae"
"Halorubrum","Halorubrum ezzemoulense"
"Cellvibrio","Cellvibrio sp. KY-YJ-3"
"Eubacterium","Eubacterium maltosivorans"
"Lactobacillus","Lactobacillus sp. C25"
"Wolbachia","Wolbachia endosymbiont of Folsomia candida"
"Bacteria","Lentisphaerae"
"Mycolicibacterium","Mycolicibacterium insubricum"
"Candidatus Reidiella","Candidatus Reidiella endopervernicosa"
"Vibrio","Vibrio sp. sp1"
"Pseudactinotalea","Pseudactinotalea sp. HY158"
"Geodermatophilales","Geodermatophilaceae"
"Halanaerobiales","Halobacteroidaceae"
"Mumia","Mumia sp. ZJ1417"
"Veillonella","Veillonella parvula"
"Arcobacter","Arcobacter suis"
"Neptunomonas","Neptunomonas concharum"
"Streptomyces","Streptomyces reticuli"
"Azoarcus","Azoarcus olearius"
"Pseudoalteromonas","Pseudoalteromonas sp. GCY"
"Oscillospiraceae","Ruminiclostridium"
"Candidatus Saccharibacteria","Candidatus Mycosynbacter"
"Pseudomonas","Pseudomonas eucalypticola"
"Glutamicibacter","Glutamicibacter protophormiae"
"Arthrobacter","Arthrobacter sp. QXT-31"
"Firmicutes","Firmicutes bacterium R50"
"Mucilaginibacter","Mucilaginibacter mali"
"Intrasporangiaceae","Janibacter"
"Pasteurella","Pasteurella skyensis"
"Silicimonas","Silicimonas algicola"
"Mycobacteroides","Mycobacteroides saopaulense"
"Caproiciproducens","Caproiciproducens galactitolivorans"
"Neisseriales","Neisseriaceae"
"Synechococcales","Acaryochloridaceae"
"Microbacteriaceae","Leucobacter"
"Acinetobacter","Acinetobacter sp. TGL-Y2"
"Bacillus","Bacillus sp. AR4-2"
"Microbacteriaceae","Leifsonia"
"Polaribacter","Polaribacter sejongensis"
"Aminipila","Aminipila sp. CBA3637"
"Luteimonas","Luteimonas chenhongjianii"
"Vibrio","Vibrio vulnificus"
"Caulobacteraceae","Terricaulis"
"Campylobacterales","Helicobacteraceae"
"Deinococcus","Deinococcus proteolyticus"
"Citrobacter","Citrobacter sp. ABFQG"
"Halomonadaceae","Chromohalobacter"
"Citrobacter","Citrobacter freundii complex sp. CFNIH2"
"Bacillus","Bacillus circulans"
"Hafniaceae","Obesumbacterium"
"Shewanella","Shewanella sp. ANA-3"
"Erysipelothrix","Erysipelothrix larvae"
"Mycoplasmopsis","Mycoplasma agalactiae"
"Ligilactobacillus","Ligilactobacillus murinus"
"Egibacterales","Egibacteraceae"
"Yersiniaceae","Candidatus Fukatsuia"
"Neisseria","Neisseria dentiae"
"Pseudomonas","Pseudomonas fuscovaginae"
"Coriobacteriaceae","Collinsella"
"Cellulophaga","Cellulophaga lytica"
"Fictibacillus","Fictibacillus phosphorivorans"
"Providencia","Providencia alcalifaciens"
"Mucinivorans","Mucinivorans hirudinis"
"Corynebacterium","Corynebacterium sp. ATCC 6931"
"Hymenobacter","Hymenobacter sp. BRD67"
"Halomonas","Halomonas titanicae"
"Brevibacterium","Brevibacterium sp. CS2"
"Corynebacterium","Corynebacterium sp. 4H37-19"
"Planctomycetales","Planctomycetaceae"
"Enterobacteriaceae","Candidatus Moranella"
"Bacillus","[Brevibacterium] frigoritolerans"
"Massilia","Massilia albidiflava"
"Conchiformibius","Conchiformibius steedae"
"Salinimonas","Salinimonas sp. G2-b"
"Gammaproteobacteria","Pseudomonadales"
"Pauljensenia","Pauljensenia hongkongensis"
"Clavibacter","Clavibacter zhangzhiyongii"
"Pseudomonas","Pseudomonas sp. RU47"
"Rippkaea","Rippkaea orientalis"
"Sulfurovum","Sulfurovum indicum"
"Proteobacteria","Betaproteobacteria"
"Rhodobacteraceae","Thalassococcus"
"Nitrosococcus","Nitrosococcus wardiae"
"Rickettsiaceae","Candidatus Sneabacter"
"Flavobacterium","Flavobacterium crocinum"
"Planctomyces","Planctomyces sp. SH-PL62"
"Rubrobacteria","Rubrobacterales"
"Leptospira","Leptospira alstonii"
"Aeromonas","Aeromonas rivipollensis"
"Brachybacterium","Brachybacterium ginsengisoli"
"Thermomicrobiaceae","Thermomicrobium"
"Methylobacterium","Methylobacterium currus"
"Bacillus","Bacillus glycinifermentans"
"Methanococcoides","Methanococcoides methylutens"
"Muricauda","Muricauda sp. 501str8"
"Luteimonas","Luteimonas yindakuii"
"Firmicutes","Tissierellia"
"Viridibacillus","Viridibacillus sp. JNUCC-6"
"Glutamicibacter","Glutamicibacter halophytocola"
"Fluviicola","Fluviicola taffensis"
"Corynebacterium","Corynebacterium maris"
"Lactococcus","Lactococcus raffinolactis"
"Micromonosporales","Micromonosporaceae"
"Phyllobacteriaceae","Chelativorans"
"Halomonas","Halomonas sp. 'Soap Lake #7'"
"Pseudomonas","Pseudomonas litoralis"
"Methanosarcina","Methanosarcina vacuolata"
"Helicobacter","Helicobacter sp. MIT 01-6242"
"Limnospira","Limnospira indica"
"Mycoplasma","Mycoplasma dispar"
"Vibrio","Vibrio sp. EJY3"
"Ferroplasma","Ferroplasma acidarmanus"
"Carnobacterium","Carnobacterium maltaromaticum"
"Eikenella","Eikenella corrodens"
"Streptomyces","Streptomyces davaonensis"
"Geoalkalibacter","Geoalkalibacter subterraneus"
"Liberibacter","Candidatus Liberibacter americanus"
"Oscillospiraceae","Hungateiclostridiaceae bacterium KB18"
"Natrialbaceae","Haloterrigena"
"Microbacterium","Microbacterium hominis"
"Deinococcus","Deinococcus ficus"
"Ruminococcus","Ruminococcus sp. JE7A12"
"Starkeya","Starkeya sp. ORNL1"
"Gammaproteobacteria","Alteromonadales"
"Alteromonas","Alteromonas sp. KC14"
"Chryseobacterium","Chryseobacterium gleum"
"Geobacter","Geobacter daltonii"
"Mesorhizobium","Mesorhizobium sp. 131-3-5"
"Propionibacteriaceae","Auraticoccus"
"Lactococcus","Lactococcus lactis"
"Burkholderia","Burkholderia sp. MSMB0266"
"Rothia","Rothia sp. ZJ932"
"Microbacterium","Microbacterium paludicola"
"Polaribacter","Polaribacter vadi"
"Deferribacterales","Deferribacteraceae"
"Kingella","Kingella denitrificans"
"Synechococcus","Synechococcus sp. NIES-970"
"Companilactobacillus","Companilactobacillus allii"
"Clostridium","Clostridium sporogenes"
"Methylobacterium","Methylobacterium sp. CLZ"
"Pseudomonas","Pseudomonas sp. LAB-08"
"Curtobacterium","Curtobacterium sp. Csp1"
"Mucilaginibacter","Mucilaginibacter xinganensis"
"Porphyromonas","Porphyromonas gingivalis"
"Actinomyces","Actinomyces weissii"
"Kocuria","Kocuria sp. KD4"
"Streptomyces","Streptomyces rectiverticillatus"
"Clostridium","Clostridium aceticum"
"Paraburkholderia","Paraburkholderia fungorum"
"Citrobacter","Citrobacter freundii"
"Rhodococcus","Rhodococcus erythropolis"
"Leptolyngbya","Leptolyngbya sp. BL0902"
"Saccharothrix","Saccharothrix algeriensis"
"Cytophaga","Cytophaga hutchinsonii"
"Pseudomonas","Pseudomonas sp. LBUM920"
"Phycisphaeraceae","Phycisphaera"
"Xanthomonas","Xanthomonas campestris"
"Bradyrhizobium","Bradyrhizobium sp. 1(2017)"
"Xanthomonas","Xanthomonas sp. SI"
"Streptococcus","Streptococcus sp. NSJ-72"
"Erysipelatoclostridium","Erysipelatoclostridium ramosum"
"Halobacteriaceae","Salarchaeum"
"Planktothrix","Planktothrix agardhii"
"Rhodoferax","Rhodoferax ferrireducens"
"Enterobacteriaceae","Candidatus Tachikawaea"
"Hydrogenobaculum","Hydrogenobaculum sp. SN"
"Streptomyces","Streptomyces sp. CdTB01"
"Methylococcaceae","Methylovulum"
"Pseudomonas","Pseudomonas sp. CFSAN084952"
"Corynebacterium","Corynebacterium doosanense"
"Mycobacterium","Mycobacterium orygis"
"Hyphomicrobiaceae","Rhodomicrobium"
"Thermotogae","Thermotogales"
"Wenzhouxiangellaceae","Wenzhouxiangella"
"Lactobacillaceae","Latilactobacillus"
"Dermabacter","Dermabacter jinjuensis"
"Flavobacteriaceae","Gilvibacter"
"Brevibacterium","Brevibacterium sp. JNUCC-42"
"Chromatiales","Thiohalobacter"
"Ferriphaselus","Ferriphaselus amnicola"
"Marinobacter","Marinobacter sp. Arc7-DN-1"
"Gammaproteobacteria","Thiolapillus"
"Vibrio","Vibrio crassostreae"
"Halomonas","Halomonas sp. GFAJ-1"
"Halorientalis","Halorientalis sp. IM1011"
"Ectothiorhodospiraceae","Spiribacter"
"Staphylococcus","Staphylococcus sp. M0911"
"Chloroflexi","Dehalococcoidia"
"Nostocaceae","Anabaena"
"Sphingomonas","Sphingomonas sp. LK11"
"Gemmataceae","Urbifossiella"
"Friedmanniella","Friedmanniella luteola"
"Devosia","Devosia sp. G19"
"Arthrobacter","Arthrobacter sp. Hiyo4"
"Desulfovibrio","Desulfovibrio vulgaris"
"Ilumatobacteraceae","Ilumatobacter"
"Clostridium","Clostridium sp. 'deep sea'"
"Microbacterium","Microbacterium sp. str. 'China'"
"Arcanobacterium","Arcanobacterium sp. 2701"
"Bacteria","Caldiserica"
"Helicobacter","Helicobacter mustelae"
"Micromonospora","Micromonospora inositola"
"Corynebacterium","Corynebacterium falsenii"
"Bacterioplanes","Bacterioplanes sanyensis"
"Lonsdalea","Lonsdalea britannica"
"Pseudoalteromonas","Pseudoalteromonas nigrifaciens"
"Thermococcus","Thermococcus kodakarensis"
"Pseudomonas","Pseudomonas sp. MPC6"
"Muribaculaceae","Muribaculum"
"Erythrobacteraceae","Aurantiacibacter"
"Lactobacillales","Enterococcaceae"
"Pseudomonas","Pseudomonas sp. THAF42"
"Pseudonocardia","Pseudonocardia autotrophica"
"Myxococcales","Archangiaceae"
"Oscillatoriaceae","Moorea"
"Peptostreptococcaceae","Filifactor"
"Oceanospirillales","Oleiphilaceae"
"Vibrio","Vibrio atlanticus"
"Tissierellaceae","Schnuerera"
"Ignavibacteriales","Ignavibacteriaceae"
"Microlunatus","Microlunatus sagamiharensis"
"Dechloromonas","Dechloromonas aromatica"
"Shewanella","Shewanella woodyi"
"Halomicrobium","Halomicrobium sp. LC1Hm"
"Streptomyces","Streptomyces cattleya"
"Bacteria","Armatimonadetes"
"Gammaproteobacteria","Candidatus Baumannia cicadellinicola"
"Malaciobacter","Malaciobacter molluscorum"
"Anabaena","Anabaena sp. 90"
"Eggerthellaceae","Gordonibacter"
"Arsenicicoccus","Arsenicicoccus sp. oral taxon 190"
"Syntrophotaleaceae","Syntrophotalea"
"Burkholderia","Burkholderia stabilis"
"Pedobacter","Pedobacter sp. CJ43"
"Planctomycetia","Isosphaerales"
"Rhizobium","Rhizobium sp. N621"
"Thermoprotei","Fervidicoccales"
"Arthrobacter","Arthrobacter sp. PAMC25564"
"Lachnospiraceae","Lachnospira"
"Akkermansiaceae","Akkermansia"
"Thermotogae","Mesoaciditogales"
"Clostridium","Clostridium novyi"
"Legionella","Legionella hackeliae"
"Rhodobacteraceae","Planktomarina"
"Vibrio","Vibrio scophthalmi"
"Mycobacteriaceae","Hoyosella"
"Thermococcaceae","Palaeococcus"
"Mycoplasma","Mycoplasma orale"
"Pseudonocardia","Pseudonocardia dioxanivorans"
"Bacteroides","Bacteroides heparinolyticus"
"Deltaproteobacteria","Bradymonadales"
"Paenibacillus","Paenibacillus barcinonensis"
"Oscillatoriales","Gomontiellaceae"
"Simplicispira","Simplicispira suum"
"Rhodobacteraceae","Marivivens"
"Cyclobacteriaceae","Belliella"
"Flavobacteriales","Crocinitomicaceae"
"Streptomyces","Streptomyces parvulus"
"Paenibacillus","Paenibacillus naphthalenovorans"
"Methylobacterium","Methylobacterium radiotolerans"
"Keratinibaculum","Keratinibaculum paraultunense"
"Jonesiaceae","Jonesia"
"Lachnospiraceae","Mediterraneibacter"
"Dechloromonas","Dechloromonas sp. HYN0024"
"Rhodobacteraceae","Fluviibacterium"
"Acetobacter","Acetobacter ascendens"
"Mesoplasma","Mesoplasma tabanidae"
"Weeksellaceae","Weeksella"
"Paracoccus","Paracoccus sanguinis"
"Nitrosomonas","Nitrosomonas communis"
"Chlorobiaceae","Chlorobium"
"Lactobacillus","Lactobacillus taiwanensis"
"Pseudopedobacter","Pseudopedobacter saltans"
"Hydrogenobaculum","Hydrogenobaculum sp. HO"
"Morganellaceae","Photorhabdus"
"Bacillus","Bacillus sp. E25"
"Entomoplasma","Entomoplasma freundtii"
"Lachnospiraceae","[Eubacterium] rectale"
"Algicoccus","Algicoccus marinus"
"Streptomyces","Streptomyces sp. S1D4-11"
"Neisseria","Neisseria flavescens"
"Streptomyces","Streptomyces sp. 3214.6"
"Flavobacteriaceae","Flavobacteriaceae bacterium 10Alg115"
"Aeromonas","Aeromonas sp. ASNIH2"
"Gemmata","Gemmata sp. SH-PL17"
"Paenibacillus","Paenibacillus bovis"
"Psychroflexus","Psychroflexus sp. ALD_RP9"
"Planctomycetaceae","Calycomorphotria"
"Thermoanaerobacter","Thermoanaerobacter kivui"
"Chitinophagaceae","Panacibacter"
"Burkholderia","Burkholderia sp. RPE67"
"Rhizobium","Rhizobium sp. N324"
"Campylobacteraceae","Arcobacter"
"Desulfoglaeba","Desulfoglaeba alkanexedens"
"Enterobacter","Enterobacter sp. JUb54"
"Nitrosopumilus","Nitrosopumilus ureiphilus"
"Brucella","Brucella canis"
"Planobacterium","Chryseobacterium taklimakanense"
"Pseudomonas","Pseudomonas aeruginosa"
"Acetobacter","Acetobacter oryzoeni"
"Burkholderia","Burkholderia sp. CCGE1003"
"Actinocatenispora","Actinocatenispora sera"
"Jiangellaceae","Jiangella"
"Formosa","Formosa agariphila"
"Moorella","Moorella glycerini"
"Enterobacterales","Hafniaceae"
"Pseudoalteromonas","Pseudoalteromonas sp. NC201"
"Rickettsia","Rickettsia akari"
"Bordetella","Bordetella bronchialis"
"Vagococcus","Vagococcus sp. CF-49"
"Archaea","Nanoarchaeota"
"Planctomycetes","Planctomycetes bacterium SRT547"
"Rickettsia","Rickettsia raoultii"
"Thermomonas","Thermomonas brevis"
"Sinomonas","Sinomonas sp. R1AF57"
"Cutibacterium","Cutibacterium acnes"
"Paenibacillus","Paenibacillus odorifer"
"Kosakonia","Kosakonia sp. CCTCC M2018092"
"Hyphomicrobiaceae","Caenibius"
"Thiomonas","Thiomonas sp. CB2"
"Pseudomonas","Pseudomonas mandelii"
"Pyrolobus","Pyrolobus fumarii"
"Synechococcus","Synechococcus sp. CBW1107"
"Escherichia","Escherichia sp. SCLE84"
"Lentisphaerae","Lentisphaerae bacterium"
"Phycisphaerae","Phycisphaerales"
"Pontibacter","Pontibacter actiniarum"
"Koleobacter","Koleobacter methoxysyntrophicus"
"Jeotgalibaca","Jeotgalibaca sp. PTS2502"
"Methanosarcina","Methanosarcina lacustris"
"Saccharospirillaceae","Gynuella"
"Brachyspirales","Brachyspiraceae"
"Rhodobacteraceae","Jannaschia"
"Actinomyces","Actinomyces howellii"
"Rhizobium","Rhizobium grahamii"
"Rhodococcus","Rhodococcus sp. ZPP"
"Enterobacter","Enterobacter bugandensis"
"Natrialbales","Natrialbaceae"
"Planctomycetes","Planctomycetes bacterium Poly30"
"Brachyspiraceae","Brachyspira"
"Planctomycetes","Candidatus Brocadiae"
